IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region,ClaimAmount,Target
2109162.0,1,0.09,C,4,12,22,100,B2,'Regular',282,R24,1702.13,18912.55555555556
2109186.0,1,0.99,D,4,8,39,60,B2,'Regular',1210,R82,762.5,770.2020202020202
2109190.0,1,1.0,C,6,2,31,51,B1,'Diesel',322,R82,392.8,392.8
2109198.0,1,0.31,C,4,14,49,50,B2,'Regular',216,R82,583.04,1880.774193548387
2109203.0,1,1.0,C,5,9,56,50,B1,'Diesel',156,R82,671.64,671.64
2109224.0,1,1.0,A,4,3,54,50,B3,'Diesel',31,R82,216.36,216.36
2109248.0,1,1.0,C,11,4,36,50,B10,'Diesel',350,R82,1172.0,1172.0
2109263.0,1,1.0,A,6,7,45,50,B3,'Regular',28,R82,1798.9,1798.9
2109280.0,1,0.65,E,4,15,57,50,B1,'Regular',4172,R82,1172.0,1803.076923076923
2109283.0,1,1.0,C,6,13,28,80,B1,'Diesel',306,R82,1172.0,1172.0
2109286.0,1,1.0,D,6,5,72,50,B5,'Regular',1521,R82,233.03,233.03
2109312.0,1,0.55,A,9,11,46,76,B2,'Regular',36,R82,1172.0,2130.9090909090905
2109321.0,2,1.0,C,5,11,59,55,B1,'Regular',378,R82,1172.0,1172.0
2109321.0,2,1.0,C,5,11,59,55,B1,'Regular',378,R82,1172.0,1172.0
2109336.0,1,1.0,D,6,1,82,50,B13,'Diesel',1182,R82,1172.0,1172.0
2109377.0,1,0.83,D,9,14,46,50,B2,'Regular',1228,R82,1172.0,1412.0481927710844
2109380.0,1,1.0,D,13,5,52,50,B1,'Regular',566,R93,1172.0,1172.0
2109422.0,1,1.0,E,5,14,30,53,B4,'Diesel',3541,R52,703.34,703.34
2109429.0,1,0.19,D,6,9,29,72,B3,'Diesel',1397,R41,784.58,4129.368421052632
2109467.0,2,0.91,C,5,8,45,62,B3,'Diesel',495,R91,350.08,384.7032967032967
2109467.0,2,0.91,C,5,8,45,62,B3,'Diesel',495,R91,1172.0,1287.9120879120878
2109557.0,1,1.0,E,6,5,56,72,B13,'Diesel',3963,R91,1172.0,1172.0
2109562.0,1,0.3,E,4,14,20,50,B2,'Regular',3963,R91,297.84,992.8
2109587.0,1,0.87,C,4,6,83,72,B2,'Regular',304,R53,1172.0,1347.1264367816093
2109592.0,1,0.91,B,9,3,54,76,B12,'Regular',62,R53,544.52,598.3736263736263
2109603.0,1,0.67,E,7,14,29,100,B1,'Regular',3021,R53,6672.0,9958.20895522388
2109672.0,1,0.14,B,10,6,57,50,B5,'Diesel',73,R53,4920.96,35149.71428571428
2109855.0,1,1.0,D,5,2,56,50,B1,'Diesel',1403,R93,1172.0,1172.0
2109917.0,1,0.93,D,5,9,48,50,B1,'Regular',613,R93,845.99,909.6666666666666
2109925.0,1,0.93,D,4,3,65,50,B1,'Regular',883,R93,1172.0,1260.215053763441
2109935.0,1,1.0,A,6,10,37,70,B13,'Regular',30,R93,1172.0,1172.0
2109943.0,1,0.49,E,4,8,44,50,B2,'Regular',3744,R93,8415.28,17174.04081632653
2109953.0,1,0.99,B,7,9,31,69,B2,'Diesel',75,R93,253.98,256.54545454545456
2110004.0,1,1.0,B,5,13,46,50,B1,'Regular',59,R24,1172.0,1172.0
2110040.0,1,1.0,A,7,12,38,71,B1,'Regular',19,R24,1172.0,1172.0
2110064.0,1,0.34,C,8,5,29,60,B2,'Regular',149,R24,1000.0,2941.176470588235
2110106.0,1,0.41,C,4,1,45,55,B1,'Regular',149,R24,1133.1,2763.6585365853657
2110136.0,1,0.46,C,9,26,41,50,B2,'Regular',105,R24,1172.0,2547.8260869565215
2110303.0,1,0.73,C,8,12,25,50,B2,'Diesel',114,R24,1172.0,1605.4794520547946
2110318.0,1,1.0,D,14,11,43,72,B5,'Regular',1329,R53,1172.0,1172.0
2110324.0,1,0.49,D,4,12,39,50,B3,'Diesel',1296,R24,178.92,365.1428571428571
2110327.0,1,1.0,E,13,8,55,80,B12,'Regular',4116,R24,1172.0,1172.0
2110339.0,1,1.0,E,9,17,56,50,B1,'Regular',4116,R24,90.18,90.18
2110399.0,1,1.0,C,9,15,48,50,B2,'Regular',149,R24,1172.0,1172.0
2110401.0,2,1.0,C,4,15,48,50,B2,'Regular',149,R24,3172.0,3172.0
2110401.0,2,1.0,C,4,15,48,50,B2,'Regular',149,R24,2267.29,2267.29
2110468.0,1,0.09,C,6,13,35,62,B1,'Diesel',149,R24,301.97,3355.2222222222226
2110512.0,1,0.95,A,6,6,36,72,B2,'Diesel',26,R24,3122.53,3286.873684210527
2110530.0,1,0.91,D,6,6,56,62,B2,'Diesel',1313,R24,1172.0,1287.9120879120878
2110540.0,1,1.0,A,5,2,43,50,B1,'Diesel',32,R24,195.7,195.7
2110618.0,1,0.46,D,4,15,48,50,B1,'Regular',1313,R24,3762.99,8180.41304347826
2110644.0,1,1.0,C,4,8,44,68,B2,'Diesel',298,R24,1172.0,1172.0
2110648.0,1,1.0,E,10,2,27,100,B1,'Regular',3859,R82,1172.0,1172.0
2110679.0,1,1.0,C,5,6,31,85,B4,'Diesel',101,R24,1172.0,1172.0
2110706.0,1,0.21,D,8,15,32,71,B2,'Regular',662,R11,1172.0,5580.952380952381
2110720.0,1,0.74,D,10,1,30,54,B1,'Regular',1064,R24,67.46,91.16216216216216
2110738.0,1,0.54,D,7,11,37,68,B2,'Diesel',1313,R24,5150.0,9537.037037037036
2110771.0,1,0.15,B,5,8,20,95,B1,'Diesel',73,R24,3171.61,21144.06666666667
2110826.0,1,1.0,C,6,11,45,50,B4,'Regular',214,R26,906.87,906.87
2110835.0,1,1.0,C,5,7,25,90,B2,'Regular',214,R26,1172.0,1172.0
2110869.0,1,1.0,E,8,7,44,73,B3,'Diesel',3214,R83,792.7,792.7
2110989.0,1,1.0,A,7,14,37,56,B2,'Diesel',13,R24,555.56,555.56
2110998.0,1,1.0,A,11,4,24,112,B1,'Diesel',23,R24,1172.0,1172.0
2111069.0,1,0.79,A,7,9,25,76,B2,'Regular',13,R24,751.44,951.1898734177215
2111120.0,1,0.88,A,8,11,57,50,B1,'Diesel',37,R53,1172.0,1331.8181818181818
2111240.0,1,1.0,C,8,15,56,67,B13,'Diesel',197,R93,1172.0,1172.0
2111272.0,1,1.0,B,10,12,42,50,B2,'Diesel',68,R53,1172.0,1172.0
2111297.0,1,1.0,C,4,11,42,62,B2,'Regular',140,R82,1172.0,1172.0
2111335.0,1,1.0,E,13,13,33,70,B11,'Regular',3688,R82,701.68,701.68
2111364.0,1,1.0,C,5,7,33,71,B3,'Diesel',218,R82,1172.0,1172.0
2111412.0,1,1.0,E,7,11,55,50,B5,'Regular',3430,R82,1676.35,1676.35
2111422.0,1,0.42,C,11,2,46,77,B12,'Regular',368,R82,1172.0,2790.4761904761904
2111428.0,1,1.0,C,5,2,56,50,B2,'Regular',289,R82,3610.5,3610.5
2111457.0,1,0.57,C,6,2,38,50,B1,'Regular',210,R82,1024.51,1797.3859649122808
2111465.0,1,1.0,C,5,6,22,106,B5,'Regular',248,R82,695.29,695.29
2111475.0,1,1.0,C,5,4,65,58,B2,'Regular',114,R82,3609.22,3609.22
2111508.0,1,1.0,D,6,5,58,55,B1,'Regular',1284,R25,1172.0,1172.0
2111512.0,1,1.0,C,4,7,43,50,B2,'Regular',122,R53,292.79,292.79
2111550.0,1,1.0,B,4,3,56,90,B1,'Regular',67,R25,595.74,595.74
2111560.0,1,1.0,D,4,12,37,50,B2,'Regular',1284,R25,33.48,33.48
2111573.0,1,1.0,C,5,5,36,51,B2,'Diesel',159,R53,1280.63,1280.63
2111615.0,1,1.0,D,6,4,36,85,B2,'Regular',1219,R25,1172.0,1172.0
2111645.0,2,0.6,D,4,15,21,100,B6,'Regular',1219,R25,1172.0,1953.3333333333335
2111645.0,2,0.6,D,4,15,21,100,B6,'Regular',1219,R25,1172.0,1953.3333333333335
2111659.0,1,1.0,D,4,4,51,60,B1,'Regular',1284,R25,1003.57,1003.57
2111694.0,1,1.0,D,5,2,24,72,B3,'Regular',625,R91,1023.57,1023.57
2111726.0,1,1.0,A,7,4,68,50,B2,'Diesel',12,R91,764.88,764.88
2111749.0,1,1.0,C,5,3,56,50,B2,'Regular',188,R91,268.42,268.42
2111774.0,1,0.95,D,10,6,42,62,B10,'Regular',625,R91,1172.0,1233.6842105263158
2111825.0,1,0.68,D,7,11,49,50,B2,'Diesel',741,R24,1172.0,1723.5294117647059
2111826.0,1,1.0,D,6,9,58,50,B1,'Diesel',741,R24,187.2,187.2
2111848.0,1,0.32,D,8,11,51,50,B11,'Regular',741,R24,1735.23,5422.59375
2111864.0,1,0.38,A,6,13,54,52,B1,'Regular',22,R53,1172.0,3084.2105263157896
2111872.0,1,0.5,D,6,10,45,112,B6,'Diesel',741,R24,82.05,164.1
2111913.0,1,1.0,A,7,11,42,50,B1,'Regular',31,R24,426.54,426.54
2111934.0,1,0.41,A,5,9,36,60,B13,'Diesel',9,R24,2715.81,6623.926829268293
2111948.0,1,0.46,A,7,6,26,64,B6,'Diesel',31,R24,773.84,1682.2608695652175
2111968.0,1,1.0,D,9,4,28,72,B2,'Regular',741,R24,641.12,641.12
2111972.0,1,1.0,C,4,7,65,52,B2,'Diesel',270,R24,30.35,30.35
2112002.0,1,0.14,D,6,10,35,60,B1,'Diesel',741,R24,149.48,1067.7142857142856
2112057.0,1,0.83,B,7,3,31,60,B13,'Diesel',81,R24,210.35,253.43373493975903
2112061.0,1,1.0,A,5,21,79,75,B1,'Regular',22,R24,1172.0,1172.0
2112075.0,1,1.0,A,7,2,41,50,B5,'Regular',11,R24,1172.0,1172.0
2112078.0,1,1.0,A,6,6,64,50,B2,'Diesel',8,R24,1777.14,1777.14
2112087.0,1,1.0,C,6,2,57,50,B1,'Diesel',164,R24,2606.37,2606.37
2112231.0,2,0.66,C,6,7,38,50,B2,'Diesel',163,R82,1172.0,1775.7575757575758
2112231.0,2,0.66,C,6,7,38,50,B2,'Diesel',163,R82,142.01,215.16666666666663
2112282.0,1,1.0,C,14,14,39,60,B11,'Regular',152,R82,76.5,76.5
2112300.0,1,0.09,C,7,0,38,94,B3,'Diesel',298,R82,1150.9,12787.77777777778
2112359.0,1,0.29,D,9,2,48,50,B2,'Regular',912,R82,139.64,481.51724137931035
2112360.0,1,0.7,D,9,2,48,50,B2,'Regular',912,R82,76.01,108.5857142857143
2112402.0,1,0.21,C,8,10,69,50,B2,'Diesel',133,R24,2522.0,12009.52380952381
2112487.0,1,0.0054794520547945,D,4,6,33,50,B1,'Regular',511,R24,11936.45,2178402.1250000084
2112565.0,1,0.71,D,7,15,36,76,B10,'Diesel',1326,R93,12177.24,17151.042253521126
2112598.0,1,1.0,D,10,2,43,55,B12,'Diesel',533,R93,1780.02,1780.02
2112621.0,1,0.1,A,8,11,52,50,B12,'Regular',39,R93,1172.0,11720.0
2112629.0,1,1.0,C,5,8,51,50,B1,'Diesel',173,R93,1040.49,1040.49
2112653.0,1,1.0,D,6,5,59,50,B4,'Regular',1326,R93,993.88,993.88
2112706.0,1,0.03,A,5,7,27,72,B4,'Regular',30,R74,2004.3,66810.0
2112713.0,1,1.0,C,7,5,42,50,B2,'Regular',125,R91,3870.69,3870.69
2112754.0,1,1.0,C,4,8,55,55,B4,'Diesel',173,R93,1172.0,1172.0
2112774.0,1,0.86,A,7,18,51,50,B1,'Regular',7,R93,76.0,88.37209302325581
2112791.0,1,0.3,C,9,15,46,50,B2,'Regular',481,R93,15.02,50.06666666666667
2112812.0,1,0.06,F,9,13,35,50,B2,'Regular',27000,R11,544.75,9079.166666666668
2112813.0,1,0.08,F,7,14,35,50,B3,'Regular',27000,R11,1143.84,14297.999999999998
2112816.0,1,1.0,C,6,4,54,50,B4,'Diesel',303,R91,1172.0,1172.0
2112822.0,1,1.0,F,7,1,61,85,B3,'Regular',27000,R11,1172.0,1172.0
2112837.0,1,0.37,D,7,2,34,50,B12,'Regular',826,R11,561.01,1516.2432432432433
2112850.0,1,1.0,F,6,1,52,50,B1,'Regular',27000,R11,239.93,239.93
2112854.0,1,1.0,F,14,13,42,50,B1,'Regular',16291,R11,1172.0,1172.0
2112906.0,1,0.86,F,8,2,57,112,B2,'Diesel',27000,R11,1168.82,1359.093023255814
2112907.0,1,0.53,E,7,7,20,100,B1,'Regular',9422,R11,573.42,1081.9245283018868
2112931.0,2,1.0,E,5,5,77,102,B2,'Regular',9422,R11,1172.0,1172.0
2112931.0,2,1.0,E,5,5,77,102,B2,'Regular',9422,R11,1172.0,1172.0
2112953.0,1,0.83,E,11,0,41,50,B2,'Regular',3963,R91,81.32,97.97590361445783
2112964.0,1,0.8,E,6,1,62,69,B1,'Regular',9422,R11,1172.0,1465.0
2112969.0,1,0.78,F,10,13,35,50,B1,'Regular',27000,R11,450.64,577.7435897435897
2113012.0,1,0.73,C,6,9,23,100,B1,'Diesel',221,R22,665.71,911.9315068493152
2113040.0,1,1.0,E,9,8,48,50,B10,'Diesel',2740,R22,1172.0,1172.0
2113046.0,1,1.0,B,7,5,47,100,B1,'Diesel',83,R22,1172.0,1172.0
2113087.0,1,1.0,E,5,4,39,50,B1,'Regular',2740,R22,11265.8,11265.8
2113115.0,1,0.73,E,7,11,25,80,B2,'Diesel',2740,R22,1172.0,1605.4794520547946
2113124.0,1,1.0,B,6,3,77,62,B1,'Diesel',92,R22,1003.69,1003.69
2113129.0,1,1.0,E,6,14,33,112,B3,'Diesel',2740,R22,2549.42,2549.42
2113183.0,1,1.0,C,5,1,41,50,B2,'Diesel',155,R24,847.49,847.49
2113226.0,1,1.0,D,5,6,31,78,B1,'Diesel',1313,R24,4440.37,4440.37
2113240.0,1,1.0,B,6,2,55,54,B13,'Diesel',83,R24,78.16,78.16
2113308.0,1,0.4,C,7,19,20,95,B1,'Regular',106,R24,1172.0,2930.0
2113317.0,1,0.75,A,7,11,35,50,B2,'Diesel',49,R24,91.9,122.53333333333335
2113319.0,1,1.0,C,10,5,61,50,B1,'Diesel',106,R24,1172.0,1172.0
2113338.0,1,0.88,A,6,3,89,50,B1,'Regular',18,R24,2010.7,2284.8863636363635
2113366.0,1,1.0,A,7,4,35,55,B12,'Regular',49,R24,531.55,531.55
2113384.0,1,1.0,A,5,12,53,62,B2,'Diesel',9,R24,1172.0,1172.0
2113430.0,1,1.0,C,7,5,38,50,B3,'Regular',393,R24,3773.79,3773.79
2113485.0,1,0.05,A,5,4,24,90,B2,'Regular',29,R24,947.63,18952.6
2113516.0,1,1.0,B,4,1,50,50,B3,'Regular',91,R82,698.31,698.31
2113532.0,1,1.0,C,7,1,56,50,B1,'Regular',266,R82,396.23,396.23
2113556.0,1,0.42,D,8,18,60,50,B10,'Diesel',1704,R82,81.32,193.61904761904762
2113561.0,2,1.0,D,9,10,65,50,B11,'Regular',1704,R82,1172.0,1172.0
2113561.0,2,1.0,D,9,10,65,50,B11,'Regular',1704,R82,1402.34,1402.34
2113613.0,1,0.01,D,4,7,52,50,B6,'Regular',1704,R82,1027.38,102738.00000000001
2113655.0,1,0.78,D,4,12,50,50,B2,'Regular',1704,R82,1248.25,1600.3205128205127
2113674.0,1,0.13,C,7,11,23,85,B2,'Regular',315,R82,720.32,5540.923076923077
2113771.0,1,1.0,E,7,3,35,62,B2,'Regular',3744,R93,1172.0,1172.0
2113815.0,1,0.75,D,4,6,30,64,B2,'Regular',1232,R93,2351.47,3135.293333333333
2113873.0,1,1.0,E,4,10,36,67,B6,'Regular',3744,R93,1172.0,1172.0
2114073.0,1,0.63,A,7,11,33,50,B2,'Diesel',20,R24,713.9,1133.1746031746031
2114302.0,1,1.0,C,6,2,53,69,B13,'Diesel',125,R53,1172.0,1172.0
2114317.0,1,0.23,E,6,5,60,50,B2,'Diesel',3386,R53,1172.0,5095.652173913043
2114347.0,1,1.0,E,8,2,37,106,B5,'Regular',4059,R23,584.55,584.55
2114361.0,1,0.27,D,5,7,33,76,B5,'Diesel',747,R53,15205.0,56314.81481481481
2114363.0,1,0.58,C,10,14,53,50,B3,'Regular',151,R53,102.27,176.32758620689657
2114409.0,1,1.0,C,9,2,56,62,B1,'Regular',473,R53,1172.0,1172.0
2114441.0,1,0.56,E,6,7,19,100,B3,'Regular',2054,R93,14088.9,25158.749999999996
2114546.0,1,0.91,E,13,2,42,50,B10,'Regular',8549,R82,76.5,84.06593406593406
2114548.0,1,1.0,B,7,5,48,55,B1,'Diesel',100,R82,1172.0,1172.0
2114569.0,1,0.37,E,5,19,36,76,B2,'Regular',9307,R82,586.0,1583.7837837837837
2114612.0,1,0.28,E,7,14,35,85,B1,'Regular',9307,R82,1172.0,4185.714285714285
2114622.0,2,0.46,E,6,10,69,62,B2,'Regular',9307,R82,10887.72,23668.95652173913
2114622.0,2,0.46,E,6,10,69,62,B2,'Regular',9307,R82,951.38,2068.2173913043475
2114637.0,1,0.52,E,7,2,41,86,B3,'Diesel',8549,R82,1172.0,2253.846153846154
2114660.0,1,1.0,E,4,3,37,100,B12,'Regular',9307,R82,3536.53,3536.53
2114679.0,1,0.37,D,5,13,46,50,B5,'Diesel',889,R82,74.14,200.3783783783784
2114702.0,1,1.0,C,7,4,56,50,B1,'Diesel',144,R82,1172.0,1172.0
2114705.0,1,0.84,E,7,9,65,76,B1,'Diesel',3628,R82,433.67,516.2738095238095
2114706.0,1,1.0,D,9,7,41,52,B1,'Regular',889,R82,3075.99,3075.99
2114731.0,1,1.0,E,6,12,77,71,B5,'Regular',9307,R82,1172.0,1172.0
2114796.0,1,0.5,C,7,8,52,63,B10,'Diesel',322,R82,941.53,1883.06
2114856.0,1,0.63,E,5,7,56,50,B1,'Diesel',8455,R82,1481.41,2351.4444444444443
2114989.0,1,0.29,E,6,9,34,85,B1,'Regular',8455,R82,415.91,1434.1724137931037
2115008.0,1,0.18,D,6,3,45,50,B2,'Regular',884,R82,8933.21,49628.94444444444
2115207.0,1,1.0,A,10,2,63,50,B12,'Diesel',13,R24,1172.0,1172.0
2115358.0,1,0.86,B,6,7,23,90,B6,'Diesel',93,R11,409.99,476.7325581395349
2115416.0,1,0.89,F,4,6,24,106,B2,'Regular',27000,R11,1564.79,1758.191011235955
2115435.0,1,0.81,D,9,19,40,78,B1,'Regular',1191,R11,6115.96,7550.567901234567
2115449.0,1,0.23,D,7,16,29,100,B1,'Regular',1191,R11,9334.65,40585.43478260869
2115464.0,1,0.1,C,14,24,27,80,B11,'Regular',286,R24,1172.0,11720.0
2115465.0,1,0.44,C,6,15,27,80,B2,'Diesel',286,R24,1172.0,2663.6363636363635
2115518.0,1,0.5,C,5,1,25,90,B2,'Diesel',194,R11,1172.0,2344.0
2115591.0,1,1.0,B,6,4,26,76,B1,'Diesel',71,R53,451.47,451.47
2115648.0,1,0.12,B,6,8,57,50,B13,'Diesel',54,R53,1172.0,9766.666666666668
2115664.0,1,0.64,E,7,8,27,60,B2,'Diesel',3021,R53,1615.86,2524.78125
2115667.0,1,1.0,D,6,1,33,50,B1,'Regular',824,R91,984.15,984.15
2115682.0,1,1.0,D,7,6,42,50,B1,'Regular',634,R53,1172.0,1172.0
2115702.0,1,0.97,D,5,7,43,72,B2,'Diesel',634,R53,1172.0,1208.2474226804125
2115718.0,1,0.55,B,6,17,41,112,B3,'Regular',60,R53,404.64,735.7090909090908
2115728.0,1,1.0,F,7,1,68,50,B3,'Regular',10477,R11,231.97,231.97
2115745.0,1,0.15,D,5,6,24,80,B4,'Diesel',634,R53,3444.66,22964.4
2115747.0,1,0.87,C,8,11,66,77,B1,'Diesel',108,R53,1172.0,1347.1264367816093
2115762.0,1,1.0,D,8,10,79,67,B4,'Regular',634,R53,1172.0,1172.0
2115827.0,1,1.0,D,5,12,33,51,B1,'Regular',979,R42,1172.0,1172.0
2115831.0,1,0.77,C,6,8,38,50,B3,'Diesel',405,R24,14572.0,18924.675324675325
2115837.0,1,1.0,A,6,4,35,55,B2,'Diesel',29,R24,1098.16,1098.16
2115842.0,1,1.0,C,6,7,62,50,B1,'Regular',405,R24,405.0,405.0
2115853.0,1,1.0,A,7,6,36,59,B10,'Diesel',49,R24,1172.0,1172.0
2115877.0,1,1.0,B,5,14,76,50,B2,'Regular',53,R24,1172.0,1172.0
2115885.0,1,0.32,C,4,17,38,71,B2,'Regular',405,R24,71.76,224.25
2115949.0,1,1.0,C,7,1,40,62,B2,'Regular',405,R24,6960.0,6960.0
2115968.0,1,0.07,A,7,10,45,50,B1,'Regular',20,R82,1172.0,16742.85714285714
2115984.0,1,0.84,C,6,14,62,50,B1,'Diesel',116,R82,1203.45,1432.6785714285716
2115997.0,1,1.0,E,6,16,50,50,B2,'Regular',8455,R82,1172.0,1172.0
2116004.0,1,0.44,E,7,6,38,50,B11,'Diesel',3457,R82,1248.01,2836.3863636363635
2116005.0,1,1.0,B,4,3,45,55,B1,'Regular',63,R82,247.0,247.0
2116013.0,1,1.0,D,12,3,40,50,B12,'Diesel',1002,R82,229.64,229.64
2116016.0,1,1.0,C,11,8,61,50,B4,'Regular',313,R93,6337.65,6337.65
2116041.0,1,1.0,E,4,1,23,80,B1,'Diesel',8455,R82,5463.76,5463.76
2116077.0,1,0.55,B,5,7,40,61,B2,'Regular',57,R82,1172.0,2130.9090909090905
2116079.0,1,1.0,D,13,4,80,50,B11,'Regular',1521,R82,1172.0,1172.0
2116085.0,1,0.8,D,6,6,30,64,B2,'Diesel',1002,R82,3645.26,4556.575
2116112.0,1,1.0,C,5,7,37,50,B1,'Regular',306,R82,717.05,717.05
2116174.0,1,1.0,E,7,3,53,58,B1,'Regular',8455,R82,1172.0,1172.0
2116204.0,1,1.0,E,7,5,87,50,B3,'Regular',8455,R82,150.36,150.36
2116208.0,1,0.39,D,5,4,53,54,B2,'Regular',1002,R82,2592.69,6647.923076923077
2116249.0,1,1.0,E,6,6,43,50,B1,'Diesel',9307,R82,486.73,486.73
2116266.0,1,0.9,C,7,15,23,95,B2,'Regular',322,R82,1172.0,1302.2222222222222
2116286.0,1,1.0,E,6,3,42,50,B2,'Diesel',8455,R82,878.32,878.32
2116296.0,2,1.0,E,7,1,45,56,B11,'Diesel',9307,R82,544.42,544.42
2116296.0,2,1.0,E,7,1,45,56,B11,'Diesel',9307,R82,1637.39,1637.39
2116306.0,1,0.84,D,5,2,58,77,B1,'Diesel',1541,R91,697.62,830.5
2116313.0,1,0.18,E,5,7,39,80,B1,'Regular',4172,R82,5172.0,28733.333333333336
2116314.0,1,1.0,E,11,1,34,57,B11,'Diesel',2105,R82,123.15,123.15
2116328.0,1,1.0,D,7,4,42,50,B1,'Regular',1410,R72,2860.12,2860.12
2116335.0,2,1.0,E,6,4,22,156,B1,'Regular',4348,R72,664.89,664.89
2116335.0,2,1.0,E,6,4,22,156,B1,'Regular',4348,R72,1500.0,1500.0
2116412.0,1,0.5,E,6,6,23,125,B2,'Regular',2257,R72,1830.0,3660.0
2116414.0,1,0.9,D,5,11,40,72,B2,'Diesel',1882,R72,1172.0,1302.2222222222222
2116427.0,2,1.0,E,4,3,69,95,B2,'Regular',4348,R72,1172.0,1172.0
2116427.0,2,1.0,E,4,3,69,95,B2,'Regular',4348,R72,586.0,586.0
2116473.0,1,0.33,D,4,11,21,95,B4,'Diesel',1287,R72,3700.0,11212.121212121212
2116485.0,1,1.0,E,6,9,26,95,B2,'Diesel',2257,R72,3672.0,3672.0
2116561.0,1,1.0,A,4,2,29,57,B1,'Regular',21,R82,738.65,738.65
2116575.0,1,1.0,C,5,6,50,50,B1,'Regular',254,R72,1172.0,1172.0
2116591.0,1,1.0,A,5,10,38,57,B1,'Regular',30,R24,150.29,150.29
2116630.0,1,1.0,D,4,2,56,50,B4,'Regular',1313,R24,913.01,913.01
2116660.0,1,1.0,D,6,16,49,50,B3,'Diesel',1313,R24,1172.0,1172.0
2116667.0,1,1.0,A,6,7,48,53,B1,'Regular',30,R24,1172.0,1172.0
2116696.0,1,0.97,C,8,12,38,53,B12,'Regular',222,R24,1880.26,1938.4123711340208
2116700.0,1,0.25,C,7,9,20,112,B3,'Regular',298,R24,1741.57,6966.28
2116705.0,1,0.49,A,6,6,21,85,B1,'Regular',32,R24,2715.61,5542.061224489797
2116772.0,1,1.0,B,6,2,45,50,B2,'Diesel',56,R25,334.13,334.13
2116791.0,1,0.4,E,5,3,29,80,B1,'Diesel',5539,R11,1172.0,2930.0
2116840.0,1,0.36,C,4,6,45,62,B1,'Regular',298,R24,1172.0,3255.5555555555557
2116874.0,1,0.07,B,5,7,28,76,B2,'Diesel',57,R24,1529.67,21852.42857142857
2116919.0,1,1.0,E,4,8,33,72,B2,'Regular',8346,R11,25520.3,25520.3
2116946.0,1,1.0,C,6,7,30,76,B2,'Diesel',155,R24,500.0,500.0
2116974.0,1,0.33,A,7,5,25,72,B1,'Regular',30,R24,700.11,2121.5454545454545
2117044.0,1,0.52,D,7,10,68,50,B4,'Regular',1818,R41,1172.0,2253.846153846154
2117092.0,1,1.0,D,10,12,52,50,B3,'Regular',1601,R41,2854.21,2854.21
2117280.0,1,1.0,E,5,1,26,112,B2,'Diesel',3374,R42,12004.23,12004.23
2117362.0,1,0.34,C,8,5,46,90,B2,'Regular',137,R24,965.78,2840.5294117647054
2117369.0,1,0.43,D,7,4,48,50,B6,'Regular',1054,R24,1000.0,2325.5813953488373
2117401.0,1,0.09,D,7,4,26,68,B10,'Diesel',1054,R24,5141.3,57125.55555555556
2117560.0,1,1.0,A,7,6,37,50,B1,'Regular',44,R24,1134.28,1134.28
2117580.0,1,0.88,B,8,11,30,95,B6,'Diesel',96,R24,1172.0,1331.8181818181818
2117661.0,1,1.0,A,6,6,40,50,B5,'Diesel',35,R24,1172.0,1172.0
2117667.0,1,1.0,D,7,14,38,50,B2,'Regular',1054,R24,1172.0,1172.0
2117700.0,1,0.91,A,11,8,22,90,B2,'Regular',44,R24,90.81,99.79120879120879
2117707.0,1,0.44,A,5,15,44,50,B1,'Regular',44,R24,726.44,1651.0000000000002
2117712.0,1,0.58,C,6,13,22,147,B1,'Diesel',233,R26,1172.0,2020.689655172414
2117758.0,1,1.0,C,8,13,44,50,B3,'Regular',405,R24,2068.61,2068.61
2117787.0,1,0.49,C,6,10,58,50,B2,'Regular',186,R24,774.97,1581.5714285714287
2117933.0,1,0.61,A,6,3,67,50,B2,'Diesel',12,R24,1172.0,1921.311475409836
2117981.0,1,0.75,E,6,5,33,57,B2,'Diesel',2884,R11,504.29,672.3866666666667
2118039.0,1,0.24,C,6,12,32,100,B1,'Diesel',186,R24,542.72,2261.3333333333335
2118113.0,1,0.37,D,7,13,20,95,B1,'Regular',1284,R25,1172.0,3167.5675675675675
2118122.0,1,0.4,C,8,17,20,100,B11,'Regular',448,R25,1172.0,2930.0
2118157.0,1,0.48,D,6,12,18,100,B3,'Regular',1284,R25,334.28,696.4166666666666
2118167.0,1,0.61,B,5,11,19,100,B5,'Diesel',56,R53,1874.92,3073.6393442622953
2118183.0,1,0.56,C,5,3,49,50,B2,'Diesel',448,R25,6180.49,11036.589285714284
2118195.0,1,0.5,C,5,9,25,100,B2,'Regular',194,R25,345.29,690.58
2118201.0,1,0.31,D,7,11,31,54,B1,'Regular',1284,R25,302.3,975.1612903225807
2118252.0,1,0.23,E,9,4,35,50,B4,'Regular',3488,R23,1172.0,5095.652173913043
2118373.0,1,1.0,C,11,7,48,51,B1,'Regular',298,R82,671.77,671.77
2118380.0,1,1.0,C,10,1,61,73,B1,'Diesel',298,R82,1172.0,1172.0
2118412.0,1,0.84,D,6,3,23,106,B4,'Diesel',942,R82,341.74,406.83333333333337
2118462.0,1,0.84,D,7,3,48,50,B1,'Diesel',912,R82,1172.0,1395.2380952380952
2118476.0,1,0.57,C,14,3,52,50,B2,'Regular',256,R82,154.98,271.89473684210526
